,X_value,Y_value,Z_value
394,-9.310679511569404,-10.723386779248571,25.907526545125503
395,-9.471598488497829,-10.820821908136491,26.240368920679778
396,-9.623347048830604,-10.888401760170343,26.58721159599548
397,-9.763785428695412,-10.923483212248364,26.943870573442762
398,-9.890861201520844,-10.924384276942146,27.30594729141075
399,-10.002434603434581,-10.8894229668233,27.668453137340773
400,-10.096627882467041,-10.81793850111638,28.0262385756884
401,-10.171650623949546,-10.709930879821385,28.373939506928174
402,-10.226105431067523,-10.565820599795416,28.706138190539395
403,-10.258725912957763,-10.387529932385213,29.017738731972884
404,-10.268813371212978,-10.17710129089669,29.303645236679458
405,-10.255712776076336,-9.937898650186643,29.559298220062484
406,-10.219555133499203,-9.673466198050622,29.780942812454146
407,-10.160515118083401,-9.388429399916724,29.965360554139174
408,-10.079509771488494,-9.087533863172215,30.109869395354842
409,-9.977630809975873,-8.775885621081876,30.21291374723877
410,-9.856362967661019,-8.458410493971726,30.27363535386688
411,-9.71767133381443,-8.140695082943239,30.29214149722969
412,-9.56356466635706,-7.827364853424498,30.269397715241773
413,-9.396357403763046,-7.523105341823197,30.206691391789242
414,-9.218451321807441,-7.2321815876899045,30.1063827306633
415,-9.032553876818485,-6.957897494901836,29.970939217645643
416,-8.841110513221683,-6.7032566124382775,29.80368659444206
417,-8.64669768139391,-6.470841992421406,29.607575115791548
418,-8.451586151158848,-6.262275551300039,29.38635965136192
419,-8.25826503559246,-6.078938921604642,29.143312301863705
420,-8.0687430926157,-5.921432813131073,28.882027013978956
421,-7.885029080149517,-5.7899374388180895,28.60593681140396
422,-7.709000750163497,-5.684272585726937,28.318260153853988
423,-7.542142836773127,-5.604378182878026,28.02221550104431
424,-7.3857653994920724,-5.549052810679644,27.720431261742398
425,-7.2409601545817175,-5.517695759335936,27.415804049692
426,-7.108862486953907,-5.509045538275604,27.110747709679565
427,-6.990214763666382,-5.5224413667232035,26.80762244549629
428,-6.885584677175064,-5.556441541168677,26.50868117894287
429,-6.795365245334052,-5.610024854959075,26.2156940628627
430,-6.720036823298358,-5.682230172421026,25.930592173084943
431,-6.6597740856698024,-5.771796002983226,25.655092021457747
432,-6.614708038399753,-5.878121636849823,25.390802837838745
433,-6.584795012837752,-6.000065725408685,25.139119288104553
